brdcst_de,chnnel_nm,progrm_begin_time,progrm_end_time,progrm_nm,progrm_dc,brdcst_tme_nm,brdcst_time,progrm_genre_lclas_nm,progrm_genre_mlsfc_nm,progrm_genre_sclas_nm,male_4_9yo_wtchng_rt,male_n10s_wtchng_rt,male_n20s_wtchng_rt,male_n30s_wtchng_rt,male_n40s_wtchng_rt,male_n50s_wtchng_rt,male_n60s_above_wtchng_rt,female_4_9yo_wtchng_rt,female_n10s_wtchng_rt,female_n20s_wtchng_rt,female_n30s_wtchng_rt,female_n40s_wtchng_rt,female_n50s_wtchng_rt,female_n60s_above_wtchng_rt
20210117,MBC,75333,82153,밥이되어라,<4회>,4회,2820,드라마&영화,드라마,일일연속극,0.12373,0,0.25404,0.42587,0.07628,0.56572,0.36316,0.12425,0,0.44459,0.01019,0.1078,0.57378,0.77417
20210117,MBC,83056,90018,밥이되어라,<5회>,5회,2922,드라마&영화,드라마,일일연속극,0,0.25468,0.80589,0.32993,0.0557,0.52719,0.54792,0,0.01815,0.06562,0,0.39808,0.56241,0.82792
20210117,MBC,245408,252459,제발그남자만나지마요,<1부>,9회,3051,드라마&영화,드라마,미니시리즈,0.52003,0,0.33665,0.41458,1.02428,0.4099,0.36634,0.02806,0.30904,0.2751,0.28705,0.465,0.21807,0.69897
20210117,MBC,252509,255449,제발그남자만나지마요,<2부>,9회,2940,드라마&영화,드라마,미니시리즈,0.54164,0.0096,0.2437,0.07236,0.98242,0.67398,0.65667,0,0.74769,0.31744,0.36329,0.83685,0.45061,0.81759
20210117,SBS,142458,145418,날아라개천용,<1부>,18회,2920,드라마&영화,드라마,미니시리즈,0.8666,0.89081,0.80395,0.54304,2.03046,1.53343,1.58756,0.02999,1.0583,0.11677,0.61908,3.61688,1.97923,1.83968
20210117,SBS,145557,152657,날아라개천용,<2부>,18회,3100,드라마&영화,드라마,미니시리즈,0,0.61205,0.68735,0.79234,1.05528,2.48289,1.19101,0.6445,0.26202,0.24586,0.73639,3.027,2.78768,1.46772
20210117,JTBC,174820,185219,허쉬,,10회,10359,드라마&영화,드라마,미니시리즈,0,0.01645,0.20748,0.54428,0.55531,0.58676,0.57156,0.0896,0.01047,0.12969,0.45611,0.79664,0.72665,0.33041
20210117,JTBC,244001,254220,허쉬,,9회,10219,드라마&영화,드라마,미니시리즈,0,0.09924,0.18064,0.06309,0.11642,0.14654,0.17411,0,0,0.09344,0.01733,1.21373,0.23056,0.22836
20210117,JTBC,254932,255959,허쉬,,10회,1027,드라마&영화,드라마,미니시리즈,0,0,0.20723,0.09137,0,0.12231,0.11147,0,0,0,0.09347,0,0.21107,0.13615
20210117,TV CHOSUN,152704,162441,복수해라,,15회,5737,드라마&영화,드라마,주말연속극,0,0.09458,0.12384,0.34587,0.72031,0.34203,0.77139,0.29603,0,0.06844,0.13519,0.37006,0.83232,1.35194
20210117,TV CHOSUN,211513,214105,복수해라,<1부>,16회,2552,드라마&영화,드라마,주말연속극,0.03516,0.44964,0.12124,0.24439,0.03779,1.48691,2.50357,0.58881,0.02134,0.4632,0.32183,1.21955,2.06687,2.67925
20210117,TV CHOSUN,214225,222050,복수해라,<2부>,16회,3825,드라마&영화,드라마,주말연속극,0.39849,0.3823,0.16466,0.48435,0.24571,1.73755,2.67284,0.61685,0.21372,0.65702,0.38825,1.30376,2.30676,3.29696
20210117,tvN,20000,23202,철인왕후,,11회,3202,드라마&영화,드라마,미니시리즈,0.22533,0.13961,0.3128,0.43005,1.09976,1.03905,0.527,1.79393,0.33547,1.24048,0.56253,1.39598,0.44816,1.07067
20210117,tvN,81042,91143,낮과밤,,13회,10101,드라마&영화,드라마,미니시리즈,0.24881,0.11843,0.19118,0.11108,0.55402,0.69895,0.31327,0.03585,0.14574,0.06318,0.09709,0.38749,0.54646,0.28433
20210117,tvN,92514,102559,낮과밤,,14회,10045,드라마&영화,드라마,미니시리즈,0,0.02462,0.26151,0.2865,1.30202,0.88318,0.61536,1.08367,0.00861,0.15091,0.26635,1.01324,0.80083,0.62618
20210117,tvN,104446,115412,철인왕후,,11회,10926,드라마&영화,드라마,미니시리즈,2.14599,0.87727,0.13141,0.87006,2.89014,2.10608,1.17029,1.34088,0.38768,0.66739,0.89546,2.89986,3.38011,1.074
20210117,tvN,181354,192320,철인왕후,,11회,10926,드라마&영화,드라마,미니시리즈,0.89593,1.64668,0.90785,0.90403,1.71434,1.84112,0.90831,0.94928,0.97524,0.72038,1.36413,2.1014,2.56034,0.9658
20210117,tvN,211740,222603,철인왕후,,12회,10823,드라마&영화,드라마,미니시리즈,5.60697,5.03954,3.10013,5.1423,13.40157,11.32755,5.54643,5.24684,6.35349,6.89119,7.14289,18.7438,12.83479,5.99142
20210117,tvN,245031,255837,철인왕후,,12회,10806,드라마&영화,드라마,미니시리즈,0.07574,0.29247,0.4285,0.38012,0.79581,1.8194,0.48412,0.06395,0.47973,0.9541,0.86505,1.70465,1.34741,0.16471
20210117,OCN Movies,22310,32907,경이로운소문,,13회,10557,드라마&영화,드라마,미니시리즈,0,0.30684,0.08603,0.21763,0.4421,0.69203,0.21549,0,0,0.0452,0.05371,0.64622,0.6198,0.4004
20210117,AXN,60910,72750,공주의남자,,9회,11840,드라마&영화,드라마,미니시리즈,0,0.01408,0.03186,0.00867,0,0.01646,0.02254,0,0.01885,0,0.00169,0.00919,0.00973,0.00301
20210117,AXN,72910,84850,공주의남자,,10회,11940,드라마&영화,드라마,미니시리즈,0,0.00424,0.00383,0,0.02589,0.02027,0.0339,0.18053,0,0,0.06009,0.02815,0.00617,0.14095
20210117,AXN,85010,100250,무자식상팔자,,39회,11240,드라마&영화,드라마,주간연속극,0.22577,0,0.0345,0.23272,0.16175,0.0421,0.03138,0,0,0.02642,0.05172,0.0276,0.0328,0.22063
20210117,AXN,100410,111750,무자식상팔자,,40회,11340,드라마&영화,드라마,주간연속극,0,0,0,0.17074,0.04682,0.09425,0.02591,0,0,0,0,0.05793,0.02147,0.20286
20210117,AXN,111910,123850,인수대비,,59회,11940,드라마&영화,드라마,주말연속극,0,0.01538,0,0.07788,0,0.00609,0.05621,0,0,0,0,0,0.03425,0.09745
20210117,AXN,124010,140650,인수대비,,60회,12640,드라마&영화,드라마,주말연속극,0,0,0,0.017,0,0.15821,0.25641,0,0,0.02432,0.03475,0,0.04404,0.30701
20210117,AXN,140810,152650,공주의남자,,9회,11840,드라마&영화,드라마,미니시리즈,0,0,0.01933,0.00638,0,0.04988,0.11366,0,0,0.05347,0.01598,0,0.06987,0.0988
20210117,AXN,152810,164350,공주의남자,,10회,11540,드라마&영화,드라마,미니시리즈,0.02406,0,0.0216,0.03215,0.00319,0.06999,0.05387,0,0.00926,0.01523,0.00438,0.0071,0.09112,0.03914
20210117,AXN,174310,185450,무자식상팔자,,39회,11140,드라마&영화,드라마,주간연속극,0,0.01558,0.00447,0.04836,0.01292,0.0359,0.02698,0,0,0.00677,0.0696,0.45607,0.02516,0.06246
20210117,AXN,185610,201150,무자식상팔자,,40회,11540,드라마&영화,드라마,주간연속극,0,0,0.01943,0,0.01926,0.00995,0.03543,0,0,0.00271,0,0.01233,0.13489,0.17502
20210117,AXN,201310,213550,인수대비,,59회,12240,드라마&영화,드라마,주말연속극,0.02482,0.00451,0,0.00587,0.03814,0.06061,0.11485,0.02096,0,0,0.00516,0.04089,0,0.16212
20210117,AXN,213710,230450,인수대비,,60회,12740,드라마&영화,드라마,주말연속극,0.05127,0,0,0.23221,0,0.05192,0.2296,0,0.01654,0,0.02754,0.00646,0.04089,0.24175
20210117,CHING,100252,110306,바람피면죽는다,,11회,10014,드라마&영화,드라마,미니시리즈,0,0.0145,0,0.00489,0.00774,0.00657,0.01279,0,0.01011,0.00346,0.00684,0.01506,0,0.0177
20210117,CHING,111105,121137,바람피면죽는다,,12회,10032,드라마&영화,드라마,미니시리즈,0,0,0,0,0.00361,0.02589,0.00211,0,0,0.20448,0,0.02965,0.12552,0.0026
20210117,CHING,201054,211105,바람피면죽는다,,11회,10011,드라마&영화,드라마,미니시리즈,0,0,0,0,0,0,0.00115,0,0,0,0,0,0,0
20210117,CHING,213101,223131,바람피면죽는다,,12회,10030,드라마&영화,드라마,미니시리즈,0,0,0,0,0,0,0.00499,0,0,0,0,0,0,0.00582
20210117,CNTV,30907,40958,용의눈물,,151회,10051,드라마&영화,드라마,주간연속극,0.34946,0.03446,0.01884,0.14447,0.18994,0.06589,0.34138,0,0.18694,0.10639,0.01172,0.16751,0.0483,0.18261
20210117,CNTV,41911,51136,용의눈물,,152회,5225,드라마&영화,드라마,주간연속극,0,0,0.04299,0.02589,0.00625,0.01588,0.07809,0,0,0.05122,0.03023,0.00972,0.04276,0.01017
20210117,CNTV,72041,82122,불멸의이순신,,104회,10041,드라마&영화,드라마,주간연속극,0.18885,0,0,0,0.04688,0.14876,0.19267,0.15946,0,0,0.03925,0.0575,0.12639,0.15331
20210117,CNTV,83015,93121,암행어사조선비밀수사단,,6회,10106,드라마&영화,드라마,미니시리즈,0,0,0.27466,0,0,0.36915,0.07778,0,0,0,0.19618,0.32532,0.19663,0.11121
20210117,CNTV,131904,142512,주몽,,4회,10608,드라마&영화,드라마,주간연속극,0,0,0.07054,0.06704,0.05164,0.21196,0.27197,0.06132,0.04364,0.20763,0.094,0.18499,0.10886,0.04351
20210117,CNTV,143917,154407,주몽,,5회,10450,드라마&영화,드라마,주간연속극,0,0,0.0082,0.0067,0.02877,0.10029,0.25398,0,0.03041,0.22195,0.1155,0.24416,0.11557,0.11107
20210117,CNTV,171011,181042,불멸의이순신,,104회,10031,드라마&영화,드라마,주간연속극,0,0.11918,0,0.02551,0.17346,0.17498,0.2082,0,0.06328,0.03162,0.01894,0.10384,0.04585,0.08761
20210117,CNTV,182728,192848,암행어사조선비밀수사단,,6회,10120,드라마&영화,드라마,미니시리즈,0,0,0.04441,0,0.05763,0.16588,0.39393,0,0,0.29103,0.01911,0.01512,0.25093,0.07512
20210117,CNTV,221512,232120,주몽,,4회,10608,드라마&영화,드라마,주간연속극,0,0.07094,0,0.02519,0.06652,0.00287,0.26321,0,0.05998,0.02877,0,0.04093,0.01516,0.16093
20210117,CNTV,233628,244133,주몽,,5회,10505,드라마&영화,드라마,주간연속극,0,0,0,0.07791,0.0037,0.03801,0.35691,0,0.08596,0.05782,0.06196,0.00439,0.02666,0.21572
20210117,DramaH,20000,22557,번외수사,,2회,2557,드라마&영화,드라마,미니시리즈,0,0,0,0,0,0.05463,0.0672,0,0.04034,0,0.00355,0.14971,0,0.00308
20210117,DramaH,105412,115428,바람피면죽는다,,11회,10016,드라마&영화,드라마,미니시리즈,0,0,0.00408,0,0.00412,0.05904,0.06829,0,0,0,0.00213,0,0.05446,0.09325
20210117,DramaH,121734,131809,바람피면죽는다,,12회,10035,드라마&영화,드라마,미니시리즈,0,0.00725,0,0.00244,0.00217,0.0126,0.04276,0,0.00505,0.01039,0.03903,0,0.01209,0.26448
20210117,DramaH,212743,223710,번외수사,,1회,10927,드라마&영화,드라마,미니시리즈,0,0,0,0,0.06457,0.00083,0.15361,0,0,0,0,0,0.02625,0.00322
20210117,DramaH,225556,235610,번외수사,,2회,10014,드라마&영화,드라마,미니시리즈,0.03047,0,0,0.01506,0.10693,0.06923,0.08861,0,0.50687,0.0256,0.0042,0.10586,0.14762,0.00988
20210117,DramaH,240942,251018,번외수사,,3회,10036,드라마&영화,드라마,미니시리즈,0,0,0,0.00274,0.16406,0.23929,0.06908,0,0.24975,0,0.23153,0.16531,0.03842,0.00358
20210117,DramaH,251905,255959,번외수사,,4회,4054,드라마&영화,드라마,미니시리즈,0.02512,0,0.01048,0.01609,0.00892,0.2226,0.17409,0,0.01272,0.03524,0.03212,0,0.16581,0.00182
20210117,Dramax,20000,23615,허쉬,,9회,3615,드라마&영화,드라마,미니시리즈,0,0.08808,0.01293,0,0.06163,0.01436,0.10543,0,0,0.06246,0.19049,0.01996,0.06394,0.17557
20210117,Dramax,111615,121706,허쉬,,9회,10051,드라마&영화,드라마,미니시리즈,0,0.01357,0.10792,0.01578,0.01232,0.07964,0.24062,0,0.01154,0,0.0486,0.02539,0.20421,0.11355
20210117,Dramax,163712,173758,허쉬,,9회,10046,드라마&영화,드라마,미니시리즈,0.03199,0.07405,0.01856,0.00428,0.0328,0.07871,0.20063,0,0.14527,0.07503,0.0071,0.0703,0.1146,0.14669
20210117,Dramax,230736,240824,허쉬,,9회,10048,드라마&영화,드라마,미니시리즈,0.0743,0,0,0.0446,0.17999,0.02828,0.23113,0,0.07673,0,0.20261,0.03561,0.01617,0.16859
20210117,Dramax,242046,252223,허쉬,,10회,10137,드라마&영화,드라마,미니시리즈,0.05066,0,0,0.0402,0.35529,0,0.10061,0.04278,0,0,0.10003,0,0,0.26323
20210117,E채널,121305,132239,낭만닥터김사부2,,11회,10934,드라마&영화,드라마,미니시리즈,0.03474,0.17047,0.36972,0.04834,0.06313,0.43643,0.0857,0.30723,0.17813,0.25418,0.04318,0.04247,0.5652,0.1132
20210117,E채널,134028,145210,낭만닥터김사부2,,12회,11142,드라마&영화,드라마,미니시리즈,0,0.11819,0.19465,0.12181,0.08879,0.34994,0.15561,0.0076,0.13436,0.60905,0.0098,1.07315,0.31075,0.349
20210117,E채널,151224,162622,낭만닥터김사부2,,13회,11358,드라마&영화,드라마,미니시리즈,0.31543,0.07667,0.17207,0.17155,0.30653,0.16735,0.44926,0,0.08447,0.27834,0.07356,1.06866,0.28771,0.56864
20210117,E채널,164526,175921,낭만닥터김사부2,,14회,11355,드라마&영화,드라마,미니시리즈,0.01205,0.05637,0.17485,0.05952,0.01543,0.1669,0.38627,0,0.07455,0.59498,0.00751,0.57882,0.52089,0.6194
20210117,E채널,181600,193007,낭만닥터김사부2,,15회,11407,드라마&영화,드라마,미니시리즈,0,0.16461,0.37913,0.31029,0.02381,0.17065,0.61075,0.01296,0.33491,0.5943,0.19063,0.60567,0.57923,0.61328
20210117,E채널,195031,212421,낭만닥터김사부2,,16회,13350,드라마&영화,드라마,미니시리즈,0,0.17506,0.03515,0.16656,0.11708,0.15603,0.4819,0.10621,0.2253,0.30359,0.06286,0.49201,0.44438,0.41956
20210117,채널MX,20610,31310,자이언트,,29회,10700,드라마&영화,드라마,주간연속극,0,0.00648,0,0,0.00485,0.10684,0.01904,0,0.01132,0,0,0.00689,0.08122,0.00598
20210117,채널MX,32629,43332,자이언트,,30회,10703,드라마&영화,드라마,주간연속극,0,0,0,0,0,0.00221,0.05365,0,0,0,0.02735,0,0.07907,0.03497
20210117,채널MX,95753,110453,자이언트,,29회,10700,드라마&영화,드라마,주간연속극,0,0,0,0.01948,0.03457,0,0.12625,0,0,0,0,0,0.00491,0.13297
20210117,채널MX,112018,122721,자이언트,,30회,10703,드라마&영화,드라마,주간연속극,0,0.09129,0,0,0.04908,0,0.07046,0,0.04293,0.08407,0.09025,0.02971,0.02859,0.11571
20210117,채널MX,153309,164006,자이언트,,31회,10657,드라마&영화,드라마,주간연속극,0,0,0,0.13896,0.00546,0.22382,0.02557,0,0,0.0031,0.00527,0.07917,0.00271,0.02229
20210117,채널MX,165711,180426,자이언트,,32회,10715,드라마&영화,드라마,주간연속극,0,0.0334,0,0,0.00299,0.1712,0.01537,0,0.01245,0,0,0.00346,0,0.00671
20210117,채널MX,220727,231424,자이언트,,31회,10657,드라마&영화,드라마,주간연속극,0.18449,0,0,0,0.01092,0.00387,0.08429,0.12982,0,0.04204,0.03834,0,0,0.03877
20210117,채널MX,233814,244529,자이언트,,32회,10715,드라마&영화,드라마,주간연속극,0,0,0,0.01716,0,0,0.14927,0,0,0,0,0,0.0448,0.04542
20210117,JTBC2,20310,30617,허쉬,,10회,10307,드라마&영화,드라마,미니시리즈,0.14716,0.0497,0.05807,0.06247,0.26659,0.16521,0.17772,0,0.02588,0.00303,0.03166,0.19623,0.34446,0.11148
20210117,JTBC2,53756,63852,허쉬,,9회,10056,드라마&영화,드라마,미니시리즈,0.36209,0,0,0.02289,0.10637,0.20748,0.13256,0.01597,0,0.00212,0.00696,0.09357,0.00954,0.05646
20210117,JTBC2,65152,75459,허쉬,,10회,10307,드라마&영화,드라마,미니시리즈,0,0,0.11764,0.17436,0.00387,0.11005,0.02955,0,0,0,0,0.03491,0.09057,0.06546
20210117,JTBC2,173133,184315,런온,,9회,11142,드라마&영화,드라마,미니시리즈,0,0,0.27133,0.00903,0.00467,0.09482,0.04299,0,0,0,0.02962,0.06543,0.10529,0.08568
20210117,JTBC2,185822,201004,런온,,10회,11142,드라마&영화,드라마,미니시리즈,0.37229,0.27886,0.05334,0.04096,0.16209,0.01968,0.03605,0,0.12812,0.01993,0.2831,0.02371,0.15607,0.1458
20210117,KBS DRAMA,71510,82325,오삼광빌라,,34회,10815,드라마&영화,드라마,주말연속극,0.12119,0,0.0271,0,0.02964,0.06822,0.26118,0.10233,0,0.01217,0.11865,0.26175,0.15919,0.60997
20210117,KBS DRAMA,83607,94717,오삼광빌라,,35회,11110,드라마&영화,드라마,주말연속극,0.1836,0,0.69241,0.34703,0.08194,0.46201,0.43541,0.61597,0.36743,0.24345,0.12537,0.20036,0.88043,0.81014
20210117,KBS DRAMA,171241,182055,오삼광빌라,,34회,10814,드라마&영화,드라마,주말연속극,0,0.033,0.04501,0.13149,0.12137,0.36558,0.22423,0,0.04601,0.2459,0.37026,0.15802,0.33492,0.32135
20210117,KBS DRAMA,183352,194503,오삼광빌라,,35회,11111,드라마&영화,드라마,주말연속극,0.02902,0.01144,0.02902,0.10793,0.21882,0.59702,0.42077,0.02198,0.06554,0.02903,0.42529,0.13787,0.3789,0.52087
20210117,KBS W,65510,73350,비밀의남자,,84회,3840,드라마&영화,드라마,일일연속극,0.14859,0,0,0.16545,0.01485,0.1106,0.02759,0,0.15346,0,0.11776,0.02119,0.03527,0.02186
20210117,KBS W,73510,81350,비밀의남자,,85회,3840,드라마&영화,드라마,일일연속극,0,0,0.01293,0,0,0.041,0.01798,0,0,0,0.17736,0.02119,0.02455,0.08912
20210117,KBS W,81510,85350,비밀의남자,,86회,3840,드라마&영화,드라마,일일연속극,0,0,0,0.04547,0.0082,0,0.0623,0,0,0,0.14041,0.00712,0,0.04804
20210117,KBS W,85510,93350,비밀의남자,,87회,3840,드라마&영화,드라마,일일연속극,0,0.0229,0.00611,0.09002,0.18459,0.05161,0.12028,0,0,0,0.15875,0.10822,0.12215,0.09104
20210117,KBS W,93510,104850,부부클리닉사랑과전쟁2,,122회,11340,드라마&영화,드라마,단막극,0,0,0.08049,0.02621,0,0.11178,0.08847,0,0.03566,0.13749,0.04859,0.13242,0.15791,0.16895
20210117,KBS W,105010,115850,부부클리닉사랑과전쟁,,322회,10840,드라마&영화,드라마,단막극,0.59808,0,0.00323,0.35028,0.34022,0.29439,0.19369,0.40403,0.25309,0.02522,0.14649,0.28829,0.06888,0.2601
20210117,KBS W,120010,123850,왜그래풍상씨,,21회,3840,드라마&영화,드라마,미니시리즈,0,0,0.03598,0.38169,0,0.21081,0.11346,0,0,0.06624,0.03503,0.00465,0.17308,0.11318
20210117,KBS W,124010,131350,왜그래풍상씨,,22회,3340,드라마&영화,드라마,미니시리즈,0,0,0.04938,0.33415,0.06581,0.29848,0.16847,0,0,0.01682,0,0.09986,0.15951,0.15482
20210117,KBS W,131510,134850,왜그래풍상씨,,23회,3340,드라마&영화,드라마,미니시리즈,0.01698,0,0,0.29791,0,0.30873,0.00954,0,0,0,0.00925,0.05827,0.14775,0.02196
20210117,KBS W,135010,142350,왜그래풍상씨,,24회,3340,드라마&영화,드라마,미니시리즈,0.07448,0,0,0,0.06316,0.43046,0.14052,0,0,0,0.01237,0.23821,0.14202,0.21869
20210117,KBS W,142510,145850,왜그래풍상씨,,25회,3340,드라마&영화,드라마,미니시리즈,0,0.0128,0,0.00822,0.20474,0.26645,0.16061,0,0.00892,0,0.0901,0.29509,0.00901,0.26627
20210117,KBS W,150010,153350,왜그래풍상씨,,26회,3340,드라마&영화,드라마,미니시리즈,0,0,0,0.18338,0.00263,0.06303,0.16256,0,0,0,0.00989,0.31795,0.06365,0.26681
20210117,KBS W,153510,160850,왜그래풍상씨,,27회,3340,드라마&영화,드라마,미니시리즈,0,0,0,0.05274,0.02369,0.2048,0.18227,0,0,0,0.01546,0.20387,0.10849,0.23785
20210117,KBS W,161010,164350,왜그래풍상씨,,28회,3340,드라마&영화,드라마,미니시리즈,0,0,0,0.05313,0.07634,0.37598,0.16569,0,0.04757,0.01179,0,0.26902,0.12999,0.23795
20210117,KBS W,164510,171850,왜그래풍상씨,,29회,3340,드라마&영화,드라마,미니시리즈,0,0,0,0.06408,0,0.19499,0.2029,0,0,0,0.00494,0.38264,0.14868,0.30577
20210117,KBS W,172010,175350,왜그래풍상씨,,30회,3340,드라마&영화,드라마,미니시리즈,0,0,0.00304,0.14357,0,0.19513,0.21695,0,0,0,0.09486,0.34236,0.06931,0.32891
20210117,KBS W,175510,182850,왜그래풍상씨,,31회,3340,드라마&영화,드라마,미니시리즈,0.17622,0,0.01715,0.04314,0.038,0.35373,0.22605,0,0,0.00823,0.18694,0.21116,0.19593,0.32912
20210117,KBS W,183010,190350,왜그래풍상씨,,32회,3340,드라마&영화,드라마,미니시리즈,0,0,0.00379,0,0.06844,0.30633,0.23257,0,0,0,0.07664,0.23501,0.20517,0.29846
20210117,KBS W,190510,193850,왜그래풍상씨,,33회,3340,드라마&영화,드라마,미니시리즈,0,0.0211,0.00701,0.0499,0,0.3583,0.12908,0,0,0.00695,0,0.19658,0.20496,0.16084
20210117,KBS W,194010,201350,왜그래풍상씨,,34회,3340,드라마&영화,드라마,미니시리즈,0,0,0.00757,0,0.03048,0.26622,0.24607,0,0,0,0,0.21606,0.15738,0.26619
20210117,KBS W,201510,204850,왜그래풍상씨,,35회,3340,드라마&영화,드라마,미니시리즈,0,0,0.00414,0.02746,0.00526,0.27668,0.28445,0,0.00769,0,0,0.04383,0.19183,0.26856
20210117,KBS W,205010,212350,왜그래풍상씨,,36회,3340,드라마&영화,드라마,미니시리즈,0,0,0,0.05419,0,0.15105,0.21626,0,0.01028,0.00523,0.01731,0.01858,0.138,0.28502
20210117,KBS W,212510,215850,왜그래풍상씨,,37회,3340,드라마&영화,드라마,미니시리즈,0.36556,0.09598,0.08518,0,0.179,0.17909,0.04385,0,0,0.06931,0.10875,0.11804,0.1003,0.13157
20210117,KBS W,220010,223350,왜그래풍상씨,,38회,3340,드라마&영화,드라마,미니시리즈,0.17479,0.1482,0,0.01574,0.16599,0.17377,0.00272,0,0.05813,0.07819,0.07763,0.07131,0.09554,0.07177
20210117,KBS W,223510,231350,왜그래풍상씨,,39회,3840,드라마&영화,드라마,미니시리즈,0,0,0,0,0.08032,0.18193,0.10556,0,0,0,0.69152,0.09212,0.10516,0.25734
20210117,KBS W,231510,234350,왜그래풍상씨,,40회,2840,드라마&영화,드라마,미니시리즈,0,0,0,0.0966,0.0895,0.14296,0.06358,0,0,0,0.69234,0.25459,0.12664,0.18346
20210117,K-STAR,80727,91106,부부클리닉사랑과전쟁,,441회,10339,드라마&영화,드라마,주간연속극,0.01428,0,0.25342,0.12048,0.02157,0.06487,0.1091,0.24463,0.0055,0.01834,0.00229,0.07247,0.01764,0.20112
20210117,K-STAR,154641,165020,부부클리닉사랑과전쟁,,441회,10339,드라마&영화,드라마,주간연속극,0,0,0.06735,0.20367,0.13253,0.09996,0.37542,0,0,0,0.00265,0.00744,0.43919,0.95306
20210117,KTV,50348,52645,바람은불어도,,95회,2257,드라마&영화,드라마,주간연속극,0,0,0,0.00567,0.02504,0,0,0,0,0,0,0,0,0
20210117,KTV,52853,55434,바람은불어도,,96회,2541,드라마&영화,드라마,주간연속극,0,0,0,0.00539,0,0,0.01228,0,0,0.03086,0,0,0,0.06439
20210117,KTV,75831,84909,대추나무사랑걸렸네,,267회,5038,드라마&영화,드라마,시추에이션드라마,0,0,0.02466,0.05324,0.00141,0.0737,0.02526,0,0,0.11823,0.00948,0.00273,0.1031,0.04039
20210117,KTV,120131,124933,대추나무사랑걸렸네,,268회,4802,드라마&영화,드라마,시추에이션드라마,0,0,0,0.01481,0,0,0.08976,0,0,0.18943,0.01008,0.00488,0.0033,0.07861
20210117,KTV,142018,150149,전원일기,,498회,4131,드라마&영화,드라마,주말연속극,0,0,0,0,0,0,0.13667,0,0,0,0,0,0.01173,0
20210117,KTV,171356,175809,전원일기,,500회,4413,드라마&영화,드라마,주말연속극,0,0,0.00495,0,0,0.00876,0.0766,0,0.03668,0,0,0,0.01351,0.06619
20210117,KTV,193159,202002,대추나무사랑걸렸네,,268회,4803,드라마&영화,드라마,시추에이션드라마,0,0.00687,0.13138,0.05401,0,0.20956,0.00727,0,0,0.03695,0,0,0.04811,0.05154
20210117,KTV,210148,212922,바람은불어도,,97회,2734,드라마&영화,드라마,주간연속극,0,0,0,0,0,0,0.04391,0,0,0,0.01858,0,0,0.05316
20210117,KTV,213001,215837,바람은불어도,,98회,2836,드라마&영화,드라마,주간연속극,0,0,0,0,0,0,0.10456,0,0,0,0,0,0.01606,0.11426
20210117,KTV,220103,224234,전원일기,,498회,4131,드라마&영화,드라마,주말연속극,0,0,0.00519,0.00662,0.02534,0.00493,0.09885,0.19195,0,0.00918,0.01681,0.02816,0.01027,0.32519
20210117,KTV,242650,251048,전원일기,,502회,4358,드라마&영화,드라마,주말연속극,0,0,0,0,0.01703,0.00284,0.28361,0,0,0,0,0,0.00876,0.27374
20210117,KTV,251303,254036,바람은불어도,,97회,2733,드라마&영화,드라마,주간연속극,0,0,0,0,0,0,0.09779,0,0,0,0,0,0,0.08979
20210117,KTV,254116,255959,바람은불어도,,98회,1843,드라마&영화,드라마,주간연속극,0,0,0,0,0,0,0.01622,0,0,0,0,0,0,0.0189
20210117,O tvN,20000,20630,악마가너의이름을부를때,,14회,630,드라마&영화,드라마,미니시리즈,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1268
20210117,O tvN,64507,75525,철인왕후,,9회,11018,드라마&영화,드라마,미니시리즈,0,0,0.00502,0.06263,0.05228,0.0027,0.0575,0,0.01086,0.12901,0.19648,0.30464,0.13103,0.04376
20210117,O tvN,80531,91728,철인왕후,,10회,11157,드라마&영화,드라마,미니시리즈,0.07653,0.02515,0.1013,0.18104,0.05714,0.23135,0.22761,0.15246,0.02203,0.11902,0.31582,0.67413,0.49745,0.12378
20210117,O tvN,124043,135828,김비서가왜그럴까,,11회,11745,드라마&영화,드라마,미니시리즈,0,0.00722,0.00886,0.0567,0.02242,0.15846,0.16186,0,0.00413,0.01407,0.02557,0.21566,0.45938,0.17993
20210117,O tvN,140842,152106,김비서가왜그럴까,,12회,11224,드라마&영화,드라마,미니시리즈,0.08584,0.02028,0.00994,0.15102,0.1622,0.24785,0.15466,0,0.32613,0.03471,0.01711,0.19803,0.61021,0.18617
20210117,O tvN,153032,164502,김비서가왜그럴까,,13회,11430,드라마&영화,드라마,미니시리즈,0.18096,0.01337,0.05643,0.15408,0.02376,0.33951,0.14757,0.1528,0.0803,0.29772,0.12304,0.20785,0.65443,0.1605
20210117,O tvN,165708,180706,김비서가왜그럴까,,14회,10958,드라마&영화,드라마,미니시리즈,0,0.01589,0.01689,0.0158,0.00501,0.26743,0.18814,0,0.03263,0.01137,0.00306,0.39112,0.33973,0.11668
20210117,O tvN,182442,194010,김비서가왜그럴까,,15회,11528,드라마&영화,드라마,미니시리즈,0,0,0.10057,0.11753,0.0668,0.25922,0.0767,0.06802,0.13212,0.03553,0.07288,0.15349,0.39903,0.09978
20210117,O tvN,195339,211202,김비서가왜그럴까,,16회,11823,드라마&영화,드라마,미니시리즈,0,0,0.13677,0,0.01417,0.1532,0.12307,0,0,0.16292,0,0.04465,0.40389,0.05885
